"Location Properties"
"Location Name = PT-01a"
"Location ID = 40149276-c4b4-55cb-b871-1ed95c0dce2f"
""
"Report Properties"
"Start Time = 2023-11-07 08:00:00.061"
"Duration = 07:13:16"
"Readings = 5200"
"Time Offset = -08:00:00"
""
"Instrument Properties"
"Device Model = Level TROLL 700"
"Device SN = 828109"
"Device Firmware = 3.06"
""
"Log Properties"
"Log Name = PT-01a_SDT_PT-01a"
"Log Type = Fast Linear"
"Log File Number = 8"
"Log ID = ba1d3615-d724-5bb5-ab96-d691b60256b5"
"Interval = 00:00:05"
""
""
"Date Time","Pressure (psi) (828109)","Temperature (°C) (828109)","Depth (ft) (828109)"
"2023-11-07 08:15:55.062","21.743193","21.67537","50.204357"
"2023-11-07 08:16:00.062","21.730944","21.65445","50.176075"
"2023-11-07 08:16:05.062","21.742458","21.6595","50.202663"
"2023-11-07 08:16:10.062","21.74068","21.668869","50.19856"
"2023-11-07 08:16:15.062","21.750137","21.657349","50.220394"
"2023-11-07 08:16:20.062","21.739094","21.648682","50.194893"
"2023-11-07 08:16:25.062","21.738825","21.665268","50.194275"
"2023-11-07 08:16:30.062","21.745283","21.682571","50.209187"
"2023-11-07 08:16:35.062","21.756186","21.660934","50.234356"
"2023-11-07 08:16:40.062","21.743193","21.67247","50.204357"
"2023-11-07 08:16:45.062","21.756783","21.66455","50.235737"
"2023-11-07 08:16:50.062","21.73644","21.67247","50.188766"
"2023-11-07 08:16:55.062","21.734762","21.679672","50.184895"
"2023-11-07 08:17:00.062","21.751621","21.685455","50.223824"
"2023-11-07 08:17:05.062","21.740839","21.668152","50.198925"
"2023-11-07 08:17:10.062","21.742785","21.679672","50.203415"
"2023-11-07 08:17:15.062","21.748346","21.67752","50.216255"
"2023-11-07 08:17:20.062","21.745018","21.676804","50.208572"
"2023-11-07 08:17:25.062","21.73683","21.663101","50.189667"
"2023-11-07 08:17:30.062","21.754375","21.66455","50.23018"
"2023-11-07 08:17:35.062","21.750257","21.66455","50.220673"
"2023-11-07 08:17:40.062","21.731516","21.671753","50.177395"
"2023-11-07 08:17:45.062","21.737576","21.6559","50.191387"
"2023-11-07 08:17:50.062","21.742731","21.67752","50.20329"
"2023-11-07 08:17:55.062","21.756952","21.649414","50.23613"
"2023-11-07 08:18:00.062","21.739695","21.684006","50.19628"
"2023-11-07 08:18:05.062","21.75688","21.656616","50.235962"
"2023-11-07 08:18:10.062","21.73683","21.669586","50.189667"
"2023-11-07 08:18:15.062","21.745415","21.640045","50.209488"
"2023-11-07 08:18:20.062","21.742868","21.6595","50.20361"
"2023-11-07 08:18:25.062","21.744858","21.678955","50.208202"
"2023-11-07 08:18:30.062","21.758392","21.678238","50.239452"
"2023-11-07 08:18:35.062","21.744795","21.669586","50.208057"
"2023-11-07 08:18:40.062","21.74583","21.676086","50.210445"
"2023-11-07 08:18:45.062","21.737083","21.653015","50.190254"
"2023-11-07 08:18:50.062","21.74095","21.658783","50.19918"
"2023-11-07 08:18:55.062","21.735952","21.674637","50.18764"
"2023-11-07 08:19:00.062","21.73599","21.68689","50.18773"
"2023-11-07 08:19:05.062","21.74583","21.65445","50.210445"
"2023-11-07 08:19:10.062","21.730616","21.67752","50.17532"
"2023-11-07 08:19:15.062","21.751894","21.669586","50.22445"
"2023-11-07 08:19:20.062","21.754656","21.645096","50.230827"
"2023-11-07 08:19:25.062","21.749836","21.663101","50.219696"
"2023-11-07 08:19:30.062","21.744041","21.649414","50.206318"
"2023-11-07 08:19:35.062","21.75085","21.656616","50.22204"
"2023-11-07 08:19:40.062","21.752134","21.64653","50.225006"
"2023-11-07 08:19:45.062","21.748178","21.658066","50.21587"
"2023-11-07 08:19:50.062","21.7576","21.660934","50.237625"
"2023-11-07 08:19:55.062","21.750685","21.66455","50.221657"
"2023-11-07 08:20:00.062","21.74574","21.686172","50.21024"
"2023-11-07 08:20:05.062","21.747164","21.665985","50.213524"
"2023-11-07 08:20:10.062","21.744534","21.653732","50.20745"
"2023-11-07 08:20:15.062","21.742458","21.673187","50.202663"
"2023-11-07 08:20:20.062","21.752607","21.662384","50.226093"
"2023-11-07 08:20:25.062","21.757662","21.69049","50.237766"
"2023-11-07 08:20:30.062","21.750685","21.655182","50.221657"
"2023-11-07 08:20:35.062","21.75203","21.642212","50.224762"
"2023-11-07 08:20:40.062","21.755114","21.660217","50.23188"
"2023-11-07 08:20:45.062","21.744696","21.668869","50.207832"
